22	4855
22	5878
22	5934
22	6376
22	6609
22	6616
22	6618
22	6732
22	6903
22	7025
22	7378
22	7786
22	7854
22	8236
22	9334
24	3626
24	4204
24	5139
24	5444
24	6438
25	41
25	51
25	271
25	762
25	1738
25	1867
25	1878
25	1880
25	1881
25	1886
25	1887
25	1888
25	1980
25	4137
25	5489
25	5649
25	5891
25	5892
25	6585
25	6890
25	7575
25	7579
26	3641
26	5495
26	6087
27	834
27	2717
28	9196
29	122
29	302
29	321
29	676
29	745
29	790
29	876
29	907
29	1035
29	1072
29	1214
29	1558
29	2331
29	2704
29	2732
29	3343
29	3409
29	3439
29	3472
29	3481
29	3624
29	3829
29	4044
29	4123
29	4408
29	4855
29	5878
29	5934
29	6376
29	6609
29	6616
29	6618
29	6732
29	6903
29	7025
29	7378
29	7786
29	7854
29	8236
29	9334
30	122
30	241
30	302
30	321
30	572
30	659
30	676
30	677
30	745
30	790
30	876
30	907
30	983
30	991
30	992
30	1035
30	1072
30	1195
30	1214
30	1234
30	1292
30	1296
30	1392
30	1417
30	1485
30	1558
30	1737
30	1747
30	1751
30	1752
30	1910
30	2046
30	2112
30	2267
30	2331
30	2497
30	2503
30	2704
30	2732
30	2792
30	2859
30	2929
30	3292
30	3343
30	3409
30	3439
30	3441
30	3472
30	3481
30	3513
30	3624
30	3829
30	3954
30	4016
30	4044
30	4083
30	4092
30	4123
30	4396
30	4408
30	4538
30	4567
30	4568
30	4580
30	4587
30	4590
30	4604
30	4605
30	4606
30	4618
30	4855
30	5264
30	5723
30	5738
30	5878
30	5908
30	5934
30	6032
30	6100
30	6104
30	6106
30	6172
30	6376
30	6427
30	6441
30	6442
30	6523
30	6526
30	6609
30	6616
30	6618
30	6732
30	6817
30	6903
30	6973
30	6974
30	6975
30	6994
30	7025
30	7164
30	7179
30	7378
30	7634
30	7750
30	7786
30	7810
30	7854
30	7918
30	8050
30	8069
30	8079
30	8118
30	8197
30	8234
30	8236
30	8444
30	8638
30	8643
30	8944
30	9029
30	9209
30	9288
30	9334
31	5139
32	122
32	302
32	321
32	676
32	745
32	790
32	876
32	907
32	1035
32	1072
32	1214
32	1558
32	2331
32	2704
32	2732
32	3343
32	3409
32	3439
32	3472
32	3481
32	3624
32	3829
32	4044
32	4123
32	4408
32	4855
32	5878
32	5934
32	6376
32	6609
32	6616
32	6618
32	6732
32	6903
32	7025
32	7378
32	7786
32	7854
32	8236
32	9334
33	1495
33	3243
33	3942
33	4282
33	4331
33	7227
33	7874
34	198
34	746
34	790
34	835
34	846
34	1004
34	1136
34	1157
34	1252
34	1706
34	1972
34	1984
34	2063
34	2419
34	2533
34	2615
34	2621
34	2730
34	2829
34	2830
34	2852
34	3010
34	3483
34	3824
34	3970
34	4187
34	4189
34	4204
34	4392
34	4546
34	4565
34	4568
34	4674
34	4726
34	4734
34	4799
34	4808
34	4978
34	5031
34	5283
34	5294
34	5299
34	5392
34	5786
34	5931
34	6058
34	6063
34	6304
34	6567
34	6799
34	6873
34	7087
34	7327
34	7996
34	8122
34	8175
34	8788
34	8827
34	9116
34	9297
35	5063
36	5139
37	5063
39	4679
40	5446
41	94
41	122
41	128
41	263
41	283
41	284
41	302
41	321
41	342
41	415
41	586
41	626
41	643
41	653
41	676
41	686
41	709
41	745
41	790
41	834
41	876
41	907
41	953
41	956
41	968
41	981
41	983
41	995
41	997
41	1012
41	1017
41	1035
41	1072
41	1121
41	1214
41	1215
41	1310
41	1325
41	1500
41	1508
41	1533
41	1538
41	1540
41	1558
41	1580
41	1611
41	1685
41	1701
41	1727
41	1746
41	1767
41	1782
41	1797
41	1821
41	1838
41	1839
41	1876
41	1923
41	1969
41	2101
41	2319
41	2331
41	2356
41	2362
41	2493
41	2552
41	2704
41	2732
41	2781
41	2840
41	2861
41	2884
41	2945
41	2951
41	3000
41	3021
41	3064
41	3107
41	3121
41	3195
41	3330
41	3343
41	3394
41	3409
41	3439
41	3472
41	3481
41	3503
41	3531
41	3532
41	3624
41	3720
41	3812
41	3819
41	3825
41	3829
41	3876
41	3908
41	3927
41	3939
41	3997
41	4027
41	4044
41	4123
41	4272
41	4313
41	4374
41	4408
41	4439
41	4545
41	4591
41	4643
41	4762
41	4855
41	4858
41	5187
41	5287
41	5289
41	5333
41	5451
41	5508
41	5605
41	5878
41	5881
41	5882
41	5884
41	5906
41	5934
41	5966
41	5977
41	6132
41	6161
41	6177
41	6353
41	6376
41	6377
41	6437
41	6452
41	6609
41	6616
41	6618
41	6655
41	6732
41	6760
41	6772
41	6855
41	6856
41	6903
41	7025
41	7048
41	7086
41	7100
41	7103
41	7110
41	7214
41	7234
41	7267
41	7274
41	7356
41	7378
41	7386
41	7415
41	7422
41	7535
41	7700
41	7757
41	7786
41	7826
41	7834
41	7854
41	7859
41	7876
41	7877
41	7944
41	7970
41	7988
41	8159
41	8186
41	8236
41	8247
41	8274
41	8359
41	8389
41	8440
41	8451
41	8493
41	8627
41	8672
41	8701
41	8756
41	8788
41	8954
41	8998
41	9033
41	9043
41	9125
41	9292
41	9334
41	9509
41	9601
41	9742
44	1816
45	536
45	835
45	1157
45	3385
45	3408
45	3671
45	4701
45	5507
45	6080
45	6542
45	6957
45	7978
45	8487
45	9040
45	9155
46	9248
47	3626
47	4204
47	5444
47	8790
48	4812
49	3626
49	4204
49	5444
51	52
51	94
51	128
51	263
51	279
51	283
51	284
51	342
51	415
51	586
51	626
51	643
51	653
51	686
51	709
51	953
51	956
51	968
51	981
51	983
51	995
51	997
51	1012
51	1017
51	1035
51	1121
51	1215
51	1288
51	1310
51	1325
51	1417
51	1500
51	1508
51	1533
51	1538
51	1540
51	1580
51	1611
51	1685
51	1701
51	1727
51	1746
51	1767
51	1782
51	1797
51	1821
51	1838
51	1839
51	1876
51	1923
51	1969
51	2101
51	2319
51	2356
51	2362
51	2493
51	2498
51	2552
51	2781
51	2840
51	2861
51	2884
51	2942
51	2945
51	2951
51	3000
51	3021
51	3064
51	3107
51	3121
51	3195
51	3330
51	3394
51	3503
51	3531
51	3532
51	3720
51	3812
51	3819
51	3825
51	3876
51	3908
51	3927
51	3939
51	3997
51	4027
51	4137
51	4272
51	4295
51	4313
51	4374
51	4439
51	4545
51	4591
51	4643
51	4762
51	4858
51	5139
51	5187
51	5287
51	5289
51	5333
51	5451
51	5508
51	5605
51	5764
51	5881
51	5882
51	5884
51	5906
51	5966
51	5977
51	6132
51	6161
51	6177
51	6353
51	6376
51	6377
51	6437
51	6452
51	6655
51	6760
51	6772
51	6855
51	6856
51	7048
51	7086
51	7100
51	7103
51	7110
51	7161
51	7179
51	7214
51	7228
51	7234
51	7267
51	7274
51	7356
51	7386
51	7415
51	7422
51	7535
51	7700
51	7757
51	7761
51	7826
51	7834
51	7859
51	7876
51	7877
51	7918
51	7944
51	7970
51	7988
51	8049
51	8052
51	8159
51	8186
51	8247
51	8274
51	8359
51	8389
51	8440
51	8451
51	8493
51	8627
51	8685
51	8701
51	8756
51	8788
51	8942
51	8954
51	8998
51	9033
51	9043
51	9125
51	9292
51	9509
51	9601
51	9742
52	1863
52	5139
52	6622
52	6851
53	4993
53	5699
54	5649
55	3626
55	4204
55	5444
56	6885
57	5139
58	4594
61	2905
61	5170
61	8413
62	3580
62	4404
62	5139
62	7480
63	5139
65	4791
65	5096
66	2015
66	2017
66	3074
66	4584
66	7368
67	1984
69	9358
70	5043
72	7763
72	7817
73	5139
74	3626
74	4204
74	5444
75	834
75	7045
76	728
76	842
76	1351
76	1934
76	3062
76	5139
76	8986
77	5754
78	3626
78	4204
78	5444
79	5903
81	4245
81	4783
81	9073
82	834
82	3626
82	4204
82	5444
83	3980
83	6573
83	8697
84	2689
84	9071
84	9108
85	411
86	9286
87	1226
89	693
89	3124
89	3276
89	4353
89	4609
89	4973
89	6044
89	6223
89	6679
89	7360
89	7379
89	8709
89	9399
90	605
92	2874
92	3626
92	4204
92	4476
92	5063
92	5444
94	271
94	762
94	1738
94	1867
94	1878
94	1880
94	1881
94	1886
94	1887
94	1888
94	1980
94	4137
94	5489
94	5649
94	5891
94	5892
94	6585
94	6890
94	7575
94	7579
95	3626
95	4204
95	5444
97	3626
97	4204
97	5444
98	7607
99	7433
100	6573
101	8685
102	507
102	636
102	676
102	834
102	2120
102	2145
102	2299
102	2384
102	2385
102	2389
102	2609
102	2712
102	2829
102	3159
102	3329
102	3335
102	3875
102	4052
102	4323
102	4604
102	4693
102	4707
102	4737
102	4741
102	4900
102	4912
102	4919
102	4921
102	4928
102	4929
102	4940
102	4963
102	5133
102	5324
102	5498
102	5928
102	5975
102	5980
102	6319
102	6366
102	6539
102	6896
102	7078
102	7821
102	9205
102	9263
102	9754
103	2795
103	6457
103	7228
103	7404
103	9756
104	2578
104	4067
104	5177
105	329
105	676
105	1354
105	1633
105	1635
105	2613
105	2829
105	3626
105	4052
105	4204
105	5063
105	5444
105	5528
105	5928
105	6366
105	6388
105	6896
105	8951
105	9637
106	508
106	3626
106	4204
106	5444
107	5139
108	3626
108	5444
110	1501
113	5139
114	264
114	605
114	989
114	1474
114	2125
114	2616
114	4576
114	6062
117	3626
117	4204
117	5444
118	316
118	1269
118	1276
118	1474
118	2514
118	3266
118	3544
118	3626
118	3971
118	4204
118	4480
118	4569
118	5416
118	5444
118	6057
118	6617
118	8085
118	9168
119	605
119	659
119	1474
119	1754
119	2524
119	3136
119	3266
119	3544
119	6439
119	6443
119	8085
120	9017
121	797
121	1417
121	1418
121	2880
121	4336
121	4394
121	8789
121	9276
122	1866
122	1868
122	1879
122	1880
122	1886
122	1887
122	1888
122	3626
122	4204
122	4561
122	4583
122	4611
122	5432
122	5444
122	7730
122	8908
123	644
125	1383
126	1591
127	5139
128	271
128	762
128	1738
128	1867
128	1878
128	1880
128	1881
128	1886
128	1887
128	1888
128	1980
128	3626
128	4137
128	4204
128	5444
128	5489
128	5649
128	5891
128	5892
128	6585
128	6890
128	7575
128	7579
129	7227
132	5139
133	380
133	647
133	1796
133	4291
133	4868
133	5404
133	6669
133	6947
133	7894
134	3626
134	4204
134	5444
137	3319
138	4204
139	5139
140	3626
140	4204
140	5444
141	1243
142	482
142	2896
142	3269
142	5059
143	418
144	2447
145	3626
145	4204
145	5444
146	4149
147	8242
148	5063
149	760
149	1228
149	2385
149	2613
149	6257
149	7073
149	7078
149	7782
149	7887
149	8283
149	8797
149	8881
149	9302
150	6755
150	7004
151	2565
151	4588
151	8591
152	6928
153	4806
154	3626
154	4204
154	5444
155	1844
155	4764
155	6771
156	9241
158	3626
158	4204
158	5444
159	834
159	5139
162	5139
163	5139
164	6124
165	5139
166	3626
166	4204
166	5444
167	494
167	3931
167	4519
168	5444
169	5139
171	3626
171	4204
171	5444
172	6573
173	7088
174	4204
175	834
175	2882
175	6197
175	8685
175	8747
176	453
176	1194
176	1848
176	7328
177	7455
178	378
178	1061
178	2486
178	4684
178	4832
178	8435
179	1152
179	1677
179	2087
179	6835
180	5139
181	3626
181	4204
181	5139
181	5444
182	2457
183	2510
183	2736
183	4471
183	4843
183	8218
183	8886
183	9070
184	1157
184	1790
184	2103
184	2384
184	2385
184	4701
184	4711
184	4812
184	5133
184	6573
184	7078
184	7379
184	8362
184	8487
184	8881
184	9078
184	9522
184	9536
185	3626
185	4204
185	5139
185	5444
186	5139
186	6925
186	8202
186	8406
187	605
187	2846
187	8202
187	8406
188	1226
189	4457
190	4973
190	7706
191	1844
192	3417
192	5571
192	5816
193	2219
194	3702
194	8681
194	9028
195	3626
195	4204
195	5139
195	5444
196	5139
196	7208
196	7839
199	2907
201	8487
202	976
202	1480
202	1661
202	1999
202	3052
202	3875
202	4052
202	4102
202	4349
202	4693
202	4708
202	4737
202	4779
202	5219
202	5220
202	5224
202	5226
202	5291
202	6538
202	6896
202	7113
202	7116
202	7140
202	7151
202	7714
202	9637
202	9726
203	8829
205	1776
207	3626
207	4204
207	5444
209	5139
210	2103
210	7011
210	8225
210	8709
213	834
213	6718
213	7113
213	8685
215	266
215	1481
215	3829
215	3854
215	4238
215	5901
215	6419
215	6854
215	7918
215	8854
215	8940
216	1427
216	3626
216	4204
216	5444
217	1083
217	3564
218	1501
218	4513
219	3093
219	7438
220	834
220	3626
220	4204
220	5444
220	6194
220	8098
221	5139
222	3626
222	4204
222	5063
222	5444
223	3626
223	4204
223	5444
224	397
225	1054
225	5139
226	4134
226	6346
226	6965
227	4149
227	4734
227	5139
228	5139
230	1305
230	2806
230	3251
230	3344
230	3528
230	4320
230	4494
230	7940
232	5139
232	8435
233	5139
234	5139
235	5139
236	5063
237	2602
237	6761
237	7015
237	7977
237	9028
238	4945
238	5139
241	266
241	267
241	1217
241	1548
241	1945
241	2352
241	5195
241	7179
241	7623
241	7624
241	7625
241	8942
243	6184
245	3626
245	4204
245	5444
245	7732
246	8146
248	810
249	6573
250	1419
250	2420
250	3340
250	3574
250	6700
250	8521
250	8685
251	4209
251	5139
251	7759
251	8685
251	9067
251	9559
252	5190
252	5934
256	3626
256	4204
256	5444
258	6790
259	9043
260	5063
261	834
262	4204
263	271
263	762
263	1738
263	1867
263	1878
263	1880
263	1881
263	1886
263	1887
263	1888
263	1980
263	3586
263	4137
263	5489
263	5649
263	5891
263	5892
263	6585
263	6890
263	7575
263	7579
264	266
264	267
264	448
264	599
264	726
264	747
264	749
264	751
264	769
264	832
264	869
264	1043
264	1048
264	1050
264	1280
264	1285
264	1288
264	1392
264	1417
264	1471
264	1821
264	2191
264	2352
264	2514
264	2523
264	2642
264	2716
264	2852
264	2875
264	3071
264	3253
264	3266
264	3544
264	3548
264	3753
264	3985
264	4085
264	4520
264	4558
264	4589
264	4600
264	4605
264	4661
264	4983
264	5024
264	5139
264	5759
264	5848
264	6059
264	6068
264	6304
264	6443
264	6596
264	7158
264	7180
264	7409
264	7750
264	7928
264	8016
264	8085
264	8137
264	8611
264	8685
264	8710
264	8938
264	9149
264	9150
264	9313
265	398
266	267
266	269
266	659
266	749
266	755
266	835
266	836
266	855
266	959
266	1225
266	1269
266	1474
266	1890
266	2191
266	2312
266	2514
266	3447
266	3544
266	3548
266	3753
266	4280
266	4295
266	4351
266	4563
266	4592
266	4661
266	5139
266	5224
266	5417
266	5759
266	6059
266	6068
266	6443
266	7536
266	8085
266	8710
267	2352
267	4426
267	8962
268	3928
268	5139
269	659
269	749
269	835
269	836
269	855
269	997
269	1269
269	1281
269	1410
269	1474
269	2191
269	2514
269	2523
269	3201
269	3266
269	3447
269	3544
269	3548
269	3753
269	4280
269	4351
269	4577
269	4592
269	5139
269	5142
269	5215
269	5224
269	5482
269	5759
269	6059
269	6068
269	6433
269	6443
269	7158
269	7536
269	8085
269	8672
269	8710
270	8790
271	283
271	284
271	342
271	415
271	586
271	626
271	643
271	653
271	686
271	709
271	953
271	956
271	968
271	981
271	983
271	995
271	997
271	1012
271	1017
271	1035
271	1121
271	1215
271	1310
271	1325
271	1500
271	1508
271	1533
271	1538
271	1540
271	1580
271	1611
271	1685
271	1701
271	1727
271	1746
271	1767
271	1782
271	1797
271	1821
271	1838
271	1839
271	1876
271	1923
271	1969
271	2101
271	2319
271	2356
271	2362
271	2493
271	2552
271	2781
271	2840
271	2861
271	2884
271	2945
271	2951
271	3000
271	3021
271	3064
271	3107
271	3121
271	3195
271	3330
271	3394
271	3503
271	3531
271	3532
271	3720
271	3812
271	3819
271	3825
271	3876
271	3908
271	3927
271	3939
271	3997
271	4027
271	4272
271	4313
271	4374
271	4439
271	4545
271	4591
271	4643
271	4762
271	4858
271	5187
271	5287
271	5289
271	5333
271	5451
271	5508
271	5605
271	5881
271	5882
271	5884
271	5906
271	5966
271	5977
271	6132
271	6161
271	6177
271	6353
271	6376
271	6377
271	6437
271	6452
271	6655
271	6760
271	6772
271	6855
271	6856
271	7048
271	7086
271	7100
271	7103
271	7110
271	7214
271	7234
271	7267
271	7274
271	7356
271	7386
271	7415
271	7422
271	7535
271	7700
271	7757
271	7826
271	7834
271	7859
271	7876
271	7877
271	7944
271	7970
271	7988
271	8159
271	8186
271	8247
271	8274
271	8359
271	8389
271	8440
271	8451
271	8493
271	8627
271	8701
271	8756
271	8788
271	8954
271	8998
271	9033
271	9043
271	9125
271	9292
271	9509
271	9601
271	9742
273	1157
273	2101
273	2146
273	3117
273	5005
273	8471
274	378
274	8434
275	409
275	496
275	582
275	5994
275	6720
275	7076
275	9331
276	5139
276	7716
279	5139
281	2464
281	2465
281	2731
281	3000
281	3184
281	3523
281	5063
281	5894
281	7067
282	2464
282	2465
283	762
283	1738
283	1867
283	1878
283	1880
283	1881
283	1886
283	1887
283	1888
283	1980
283	4137
283	5489
283	5649
283	5891
283	5892
283	6585
283	6890
283	7575
283	7579
284	762
284	1738
284	1867
284	1878
284	1880
284	1881
284	1886
284	1887
284	1888
284	1980
284	4137
284	5489
284	5649
284	5891
284	5892
284	6585
284	6890
284	7575
284	7579
285	3626
285	4204
285	5444
286	3626
286	4204
286	5444
287	7950
288	751
288	1170
288	1225
288	1288
288	1474
288	1924
288	1968
288	1981
288	2352
288	2514
288	2820
288	3266
288	3447
288	3492
288	3544
288	3786
288	4592
288	4661
288	4734
288	5024
288	5759
288	5785
288	6443
288	6458
288	6589
288	7180
288	7758
288	7759
288	8012
288	8013
288	8049
288	8085
289	5139
290	3626
290	4204
290	5139
290	5444
291	5139
291	8825
292	5063
292	5139
293	5139
294	3626
294	4204
294	5063
294	5139
294	5444
295	3347
296	3626
296	4204
296	5444
297	3626
297	4204
297	5063
297	5444
299	5063
300	5601
301	9703
302	1000
302	4030
302	4561
302	4583
302	4611
302	5063
302	5432
302	6067
302	7730
302	8908
302	9685
304	5139
305	316
305	1225
305	3544
305	4605
305	6057
305	6069
309	6573
310	605
311	745
311	3052
311	4867
311	5968
311	8101
311	8233
311	8859
312	2796
312	4489
312	5752
313	5139
314	3626
314	4204
314	5444
316	755
316	997
316	1226
316	1474
316	2173
316	2498
316	2524
316	3447
316	4295
316	4592
316	4627
316	5684
316	5759
316	6439
316	6458
316	8443
316	8865
317	2352
317	5139
320	701
320	2877
320	4298
320	4413
320	4646
320	5663
320	6369
320	8467
321	747
321	1866
321	1868
321	1879
321	1880
321	1886
321	1887
321	1888
321	4561
321	4583
321	4611
321	5432
321	7730
321	8908
322	835
323	3626
323	4204
323	5444
324	6573
325	3662
325	4156
325	6957
326	3626
326	4204
326	5139
326	5444
327	3436
327	6957
327	9040
327	9078
328	1347
329	507
329	615
329	676
329	821
329	1021
329	1224
329	1228
329	1338
329	1340
329	1346
329	1352
329	1364
329	1480
329	1545
329	1633
329	1635
329	1636
329	1959
329	2060
329	2086
329	2384
329	2438
329	2613
329	3159
329	3160
329	3436
329	3691
329	3837
329	4052
329	4323
329	4650
329	4711
329	4869
329	4957
329	5126
329	5376
329	5495
329	5528
329	5567
329	5716
329	5928
329	6222
329	6238
329	6254
329	6366
329	6628
329	6806
329	6828
329	6896
329	7052
329	7094
329	7103
329	7205
329	7254
329	7328
329	7529
329	7785
329	8436
329	8716
329	9055
329	9637
330	3337
330	3626
330	4204
330	4949
330	5444
331	3626
331	5444
332	6573
333	8588
335	499
335	6232
336	2121
336	8685
337	1501
337	8177
337	8917
338	1130
339	1166
341	5139
342	762
342	1738
342	1867
342	1878
342	1880
342	1881
342	1886
342	1887
342	1888
342	1980
342	4137
342	5489
342	5649
342	5891
342	5892
342	6585
342	6890
342	7575
342	7579
342	8685
343	9145
344	453
344	3662
344	4385
344	4701
344	4812
344	7161
344	7327
344	7328
344	8367
344	9078
345	3626
345	4204
345	5444
347	8829
350	685
350	6573
350	6936
351	6561
352	1249
354	3626
354	4204
354	5444
355	5511
355	6821
355	7124
355	8156
356	1226
356	1905
356	3867
356	5888
356	6178
356	6734
357	3626
357	4204
357	5063
357	5444
358	3626
358	4204
358	5444
360	8829
362	8685
363	2955
364	6178
365	2829
365	4711
365	5139
366	969
366	1058
366	4174
366	4734
366	7417
367	1008
367	5139
367	7045
367	7231
368	3886
368	4062
368	7732
370	5139
371	1533
371	1568
371	4669
371	5521
371	6036
371	9502
372	3562
372	3849
372	6246
372	8096
373	4371
373	5262
374	4867
374	8101
376	6564
376	6573
377	4387
377	6781
377	7410
377	8262
378	104
378	1385
378	2432
378	7843
380	4479
380	8467
381	375
381	816
381	1885
381	3626
381	4204
381	5063
381	5160
381	5444
381	5663
382	51
382	52
382	2498
382	2942
382	4137
382	4295
382	8052
382	9350
383	5139
383	5938
384	2417
384	2592
384	2692
384	4542
384	6495
385	5139
386	2514
386	3266
386	3544
387	685
387	741
387	994
387	1140
387	1225
387	1865
387	1968
387	2514
387	3201
387	3266
387	3447
387	3544
387	3548
387	4627
387	5142
387	5216
387	5306
387	6057
387	6061
387	6064
387	6288
387	6443
387	6617
387	7563
387	7918
387	8085
387	8710
387	8940
388	2077
388	4204
388	6573
388	6823
391	6071
394	5497
396	3626
396	4204
396	5444
397	1849
399	3034
399	3080
399	3662
399	4382
399	6518
399	7011
399	7066
399	7838
399	8225
399	8487
399	9354
400	5139
401	6237
402	5063
404	3626
404	4204
404	5444
406	5500
407	417
407	5139
409	726
409	1288
409	2539
409	3448
409	4808
409	5063
409	5298
409	6586
409	7761
409	8685
409	9168
410	5139
411	1969
412	605
412	659
412	835
412	3253
412	3829
412	4578
412	5759
412	6443
412	7536
413	835
413	5139
414	4799
415	762
415	1017
415	1738
415	1867
415	1878
415	1880
415	1881
415	1886
415	1887
415	1888
415	1980
415	2103
415	3080
415	3827
415	4137
415	4637
415	5139
415	5489
415	5649
415	5891
415	5892
415	6585
415	6890
415	7575
415	7579
415	8755
415	9139
415	9341
415	9465
415	9714
417	3626
417	4060
417	4204
417	5139
417	5444
417	5519
417	7178
417	9746
418	5108
419	7227
420	5139
422	6573
425	5059
426	6638
427	5139
428	3626
428	4204
428	5444
429	5139
430	834
430	8685
432	5139
432	5777
433	1385
434	5549
435	2126
436	2613
436	5133
436	5578
436	8807
437	8685
440	460
440	1622
440	7315
442	5230
443	5139
443	5670
444	834
444	6573
446	5139
447	877
447	2965
447	4323
447	7169
448	1043
448	1050
448	3626
448	3985
448	4204
448	4589
448	4600
448	5444
448	8685
448	9149
448	9150
449	3626
449	4204
449	5444
450	7321
453	4902
453	9370
454	647
454	1631
454	3626
454	4204
454	4387
454	4661
454	5444
454	6942
454	7120
456	5759
457	167
457	4597
458	7426
459	834
460	536
460	633
460	688
460	2430
460	2949
460	3335
460	3827
460	4609
460	5186
460	6542
461	5063
461	5445
464	6573
465	707
466	501
466	507
466	1338
466	1340
466	1343
466	1352
466	1595
466	1643
466	1654
466	1661
466	2384
466	2393
466	2545
466	2613
466	2746
466	2785
466	2829
466	2927
